!FRM4SOC_CP
!RADCAL
# radiometric calibration coefs & linearity, lamp and panel data

# comments start with # (ignored by the processor)
# no empty lines between the parameter signatures in [] and the parameter values
# parameters are case insensitive
# parameters can be inserted in any order, except the first two signatures
# columns are tab- or space-delimited

[VERSION]
0.1

[CALDATE]
2022-06-27 09:45:19

[CALLAB]
Tartu Observatory

[USER]
Riho Vendt

[LAMP_ID]
TO_717

[PANEL_ID]
SG3151_2019

[DEVICE]
SAM_8595

# Correlated color temperature (K)
[LAMP_CCT]
2990.7

# wavelength (nm)	bandwidth (nm)	irradiane (mW/m2/nm)	uncertainty (%, k=2)
[LAMPDATA]
15	352.19	1.032435	2.39	0.017278	0.027926	1214.54	0.72	1213.10	1.46
16	355.53	1.001707	2.41	0.017290	0.027767	1271.27	0.75	1271.30	1.82
17	358.87	0.964564	2.40	0.017282	0.027739	1320.37	0.81	1320.83	1.82
18	362.20	0.932880	2.39	0.017297	0.027816	1370.20	0.70	1373.43	1.69
19	365.54	0.906309	2.38	0.017283	0.027803	1436.54	0.84	1437.36	1.71
20	368.88	0.898482	2.38	0.017294	0.027975	1528.40	0.79	1529.43	1.81
21	372.22	0.908184	2.37	0.017282	0.027842	1658.17	0.85	1657.76	1.74
22	375.56	0.940019	2.36	0.017283	0.027850	1830.27	0.79	1832.43	1.51
23	378.91	0.983388	2.36	0.017290	0.027862	2052.84	0.88	2051.03	1.65
24	382.25	1.049897	2.34	0.017288	0.028073	2332.64	0.97	2332.50	1.94
25	385.59	1.130233	2.32	0.017297	0.027984	2674.20	0.88	2673.43	1.90
26	388.93	1.228576	2.29	0.017290	0.027881	3086.40	0.79	3087.16	1.51
27	392.27	1.337817	2.18	0.017290	0.027640	3567.94	0.83	3569.23	1.57
28	395.61	1.452058	2.06	0.017305	0.027549	4110.20	0.85	4110.30	1.75
29	398.96	1.569925	1.96	0.017293	0.027821	4706.10	0.87	4706.63	1.84
30	402.30	1.683278	1.91	0.017307	0.027572	5335.80	0.94	5336.10	2.07
31	405.64	1.786779	1.89	0.017297	0.027580	5977.77	0.89	5979.10	1.79
32	408.98	1.873125	1.87	0.017309	0.027705	6608.20	0.95	6609.56	1.82
33	412.33	1.933747	1.84	0.017299	0.027793	7193.67	0.83	7194.23	2.03
34	415.67	1.971966	1.82	0.017303	0.027938	7717.24	0.90	7723.03	1.65
35	419.01	1.984651	1.80	0.017295	0.027853	8174.34	0.91	8179.50	1.66
36	422.36	1.976147	1.78	0.017320	0.028126	8546.24	0.86	8550.83	1.72
37	425.70	1.950608	1.76	0.017280	0.027737	8845.27	0.99	8848.36	2.24
38	429.05	1.913825	1.74	0.017318	0.027810	9083.04	0.97	9088.10	1.77
39	432.39	1.868073	1.71	0.017306	0.027659	9285.80	1.06	9288.23	1.77
40	435.73	1.823727	1.69	0.017310	0.027999	9471.87	0.89	9479.63	2.13
41	439.08	1.782496	1.67	0.017300	0.027842	9675.67	0.79	9682.90	1.98
42	442.42	1.745910	1.67	0.017328	0.027830	9888.50	1.03	9897.50	1.98
43	445.77	1.714509	1.67	0.017286	0.027450	10121.60	0.85	10132.63	1.98
44	449.11	1.685703	1.67	0.017320	0.027446	10372.64	1.05	10381.16	1.70
45	452.46	1.660798	1.67	0.017308	0.027687	10637.40	1.09	10647.16	2.16
46	455.80	1.643955	1.67	0.017332	0.027726	10955.10	0.92	10964.56	2.24
47	459.15	1.636243	1.66	0.017320	0.027798	11338.90	1.00	11346.10	1.77
48	462.49	1.640075	1.66	0.017323	0.027781	11790.20	1.14	11801.63	1.94
49	465.83	1.654220	1.66	0.017311	0.027670	12334.24	1.11	12345.36	2.03
50	469.18	1.678892	1.66	0.017328	0.027779	12969.74	0.98	12982.56	1.90
51	472.52	1.712616	1.66	0.017322	0.027743	13698.44	1.27	13714.23	2.31
52	475.87	1.753458	1.66	0.017330	0.027723	14514.04	1.13	14532.03	2.23
53	479.21	1.796899	1.66	0.017315	0.027961	15375.67	1.17	15398.70	2.18
54	482.56	1.836301	1.66	0.017338	0.027811	16238.77	1.50	16263.70	2.04
55	485.90	1.871993	1.66	0.017316	0.027599	17098.10	1.31	17124.23	2.49
56	489.25	1.907370	1.66	0.017333	0.027918	17964.64	1.55	18000.23	2.29
57	492.59	1.942435	1.66	0.017331	0.027578	18864.10	1.57	18901.96	2.37
58	495.94	1.982226	1.66	0.017328	0.027868	19822.17	1.51	19868.90	2.14
59	499.28	2.023470	1.66	0.017323	0.027426	20831.84	1.33	20883.36	2.21
60	502.63	2.065339	1.66	0.017350	0.027650	21884.97	1.20	21940.43	2.50
61	505.97	2.109114	1.66	0.017331	0.027587	22975.44	1.35	23042.50	2.36
62	509.31	2.148496	1.66	0.017341	0.027961	24049.40	1.39	24127.23	2.53
63	512.66	2.183705	1.66	0.017338	0.027910	25107.34	1.54	25194.03	2.72
64	516.00	2.214133	1.66	0.017331	0.027637	26130.80	1.53	26228.03	2.52
65	519.35	2.236010	1.66	0.017333	0.027778	27083.64	1.66	27185.76	2.45
66	522.69	2.253149	1.66	0.017348	0.027694	27971.97	1.82	28086.16	2.72
67	526.03	2.265452	1.66	0.017335	0.027867	28812.77	1.70	28937.30	2.53
68	529.38	2.271977	1.66	0.017354	0.027676	29587.90	1.66	29722.36	2.96
69	532.72	2.270188	1.66	0.017333	0.027610	30268.34	1.88	30411.10	2.56
70	536.06	2.260998	1.66	0.017350	0.027770	30839.74	2.02	30995.43	2.71
71	539.40	2.237146	1.66	0.017335	0.027615	31203.04	2.18	31369.96	3.17
72	542.75	2.196510	1.64	0.017348	0.027679	31317.27	1.92	31491.70	2.86
73	546.09	2.138693	1.63	0.017338	0.027992	31173.07	1.85	31344.76	2.77
74	549.43	2.066502	1.61	0.017350	0.027635	30773.40	1.97	30943.36	2.74
75	552.77	1.991335	1.61	0.017328	0.027741	30270.94	1.77	30440.10	2.99
76	556.11	1.915447	1.61	0.017343	0.027719	29730.64	2.16	29887.16	2.49
77	559.45	1.844459	1.61	0.017340	0.027629	29196.54	1.54	29352.03	2.81
78	562.79	1.779403	1.61	0.017351	0.027757	28725.50	1.55	28877.90	2.58
79	566.13	1.720249	1.61	0.017341	0.027665	28314.50	1.49	28462.30	2.89
80	569.47	1.665744	1.61	0.017352	0.027607	27935.30	1.73	28082.43	2.38
81	572.81	1.616173	1.61	0.017328	0.027800	27603.30	1.68	27746.63	2.54
82	576.15	1.571393	1.61	0.017345	0.027645	27311.20	1.55	27455.63	2.13
83	579.49	1.529442	1.61	0.017337	0.027764	27051.50	1.60	27191.10	2.75
84	582.83	1.491762	1.61	0.017358	0.027530	26838.37	1.46	26978.43	2.33
85	586.17	1.457817	1.61	0.017334	0.027763	26668.20	1.40	26809.56	2.77
86	589.51	1.426746	1.61	0.017351	0.027745	26531.67	1.59	26672.76	2.83
87	592.85	1.399630	1.61	0.017331	0.027778	26450.54	1.33	26590.56	2.58
88	596.18	1.376495	1.61	0.017365	0.027764	26413.24	1.40	26559.23	2.47
89	599.52	1.355714	1.61	0.017335	0.027631	26413.54	1.65	26561.43	2.71
90	602.86	1.340767	1.61	0.017362	0.027726	26506.57	1.29	26656.70	2.22
91	606.19	1.330925	1.61	0.017330	0.027921	26688.27	1.53	26841.36	2.67
92	609.53	1.327076	1.61	0.017356	0.027937	26974.80	1.52	27135.50	2.49
93	612.86	1.328673	1.61	0.017357	0.027845	27378.77	1.70	27546.23	2.41
94	616.20	1.334483	1.61	0.017358	0.027872	27863.04	1.69	28041.03	2.40
95	619.53	1.340174	1.61	0.017339	0.027801	28352.00	1.70	28536.76	2.56
96	622.86	1.342553	1.61	0.017372	0.027739	28775.37	1.68	28963.50	2.53
97	626.20	1.339781	1.60	0.017344	0.027838	29064.27	1.64	29265.10	2.33
98	629.53	1.329189	1.60	0.017360	0.028028	29202.50	1.72	29401.56	2.58
99	632.86	1.315496	1.60	0.017347	0.027749	29237.34	1.60	29442.16	3.00
100	636.19	1.298440	1.60	0.017355	0.027543	29198.10	1.75	29400.96	2.43
101	639.52	1.281321	1.60	0.017351	0.028016	29142.70	1.72	29344.36	2.45
102	642.85	1.266784	1.60	0.017354	0.028105	29135.97	1.71	29339.96	2.79
103	646.18	1.253789	1.60	0.017347	0.027832	29159.37	1.62	29363.70	2.53
104	649.51	1.244749	1.60	0.017348	0.028018	29264.97	1.52	29470.30	3.01
105	652.84	1.238088	1.60	0.017353	0.027831	29415.24	1.66	29623.56	2.63
106	656.17	1.233254	1.60	0.017346	0.027929	29601.10	1.79	29813.16	2.38
107	659.50	1.228759	1.60	0.017351	0.028072	29790.34	1.82	30005.36	2.70
108	662.82	1.225025	1.60	0.017359	0.027675	29972.60	1.66	30196.03	2.84
109	666.15	1.219632	1.60	0.017353	0.027809	30120.84	1.87	30345.10	2.55
110	669.48	1.213666	1.60	0.017358	0.027738	30245.54	1.67	30471.76	2.62
111	672.80	1.205711	1.60	0.017337	0.027818	30327.34	1.73	30552.50	2.76
112	676.13	1.196890	1.60	0.017365	0.027907	30368.20	1.82	30598.56	2.59
113	679.45	1.187432	1.60	0.017338	0.027833	30390.24	1.92	30622.90	2.85
114	682.77	1.177927	1.60	0.017352	0.028004	30397.97	1.85	30630.96	2.88
115	686.09	1.168064	1.60	0.017355	0.027757	30382.94	1.69	30617.96	2.56
116	689.42	1.159725	1.60	0.017351	0.027628	30399.34	1.37	30636.83	2.36
117	692.74	1.150910	1.60	0.017347	0.028146	30421.84	1.75	30657.23	2.70
118	696.06	1.142183	1.60	0.017348	0.027713	30437.47	1.65	30673.43	2.42
119	699.38	1.133485	1.60	0.017346	0.028025	30440.70	1.70	30680.10	2.69
120	702.69	1.122681	1.60	0.017362	0.027698	30369.60	1.75	30608.50	2.87
121	706.01	1.108644	1.60	0.017347	0.027535	30197.80	1.86	30435.83	2.84
122	709.33	1.091895	1.60	0.017357	0.028036	29947.90	1.76	30181.76	2.65
123	712.65	1.072281	1.60	0.017353	0.027807	29613.10	1.84	29840.10	2.55
124	715.96	1.051322	1.60	0.017355	0.027670	29223.47	1.36	29446.63	2.91
125	719.28	1.030677	1.60	0.017339	0.027970	28829.77	1.71	29050.03	2.48
126	722.59	1.010897	1.60	0.017359	0.027824	28466.84	1.57	28679.63	2.31
127	725.90	0.993227	1.60	0.017350	0.027816	28143.94	1.53	28355.43	2.86
128	729.22	0.978138	1.60	0.017357	0.028084	27892.30	1.59	28099.43	2.89
129	732.53	0.963700	1.60	0.017342	0.028063	27652.27	1.57	27854.50	2.36
130	735.84	0.950027	1.60	0.017354	0.027696	27417.24	1.92	27619.23	2.28
131	739.15	0.936061	1.60	0.017333	0.027826	27167.97	1.33	27368.70	2.22
132	742.46	0.920231	1.60	0.017345	0.027906	26854.10	1.56	27051.03	2.53
133	745.76	0.902521	1.60	0.017342	0.027881	26481.47	1.49	26670.90	2.58
134	749.07	0.883740	1.60	0.017346	0.027954	26056.90	1.31	26244.63	2.43
135	752.38	0.862482	1.60	0.017340	0.027845	25568.44	1.44	25748.16	2.54
136	755.68	0.840308	1.60	0.017343	0.027833	25039.70	1.40	25214.36	2.36
137	758.99	0.817882	1.60	0.017330	0.027732	24498.34	1.61	24665.76	2.15
138	762.29	0.796162	1.60	0.017333	0.027769	23972.30	1.21	24131.03	2.45
139	765.59	0.776694	1.60	0.017335	0.027917	23499.37	1.36	23652.96	2.20
140	768.89	0.759594	1.60	0.017348	0.027847	23086.50	1.54	23237.43	2.22
141	772.19	0.744056	1.60	0.017347	0.027758	22705.14	1.36	22853.10	2.61
142	775.49	0.730075	1.60	0.017345	0.028044	22356.37	1.37	22503.56	2.07
143	778.79	0.716157	1.60	0.017323	0.027581	22011.17	1.38	22154.03	2.15
144	782.09	0.700263	1.60	0.017335	0.027788	21624.47	1.42	21757.23	2.58
145	785.39	0.683383	1.60	0.017343	0.027763	21189.74	1.23	21321.83	1.95
146	788.68	0.663874	1.60	0.017342	0.027805	20680.20	1.44	20804.30	2.77
147	791.98	0.641968	1.60	0.017337	0.027642	20075.24	1.42	20193.43	2.37
148	795.27	0.617999	1.60	0.017333	0.027820	19390.90	1.09	19503.96	2.30
149	798.56	0.591989	1.60	0.017325	0.028095	18641.94	1.19	18746.23	2.42
150	801.85	0.564689	1.60	0.017343	0.028167	17842.07	1.06	17938.90	2.12
151	805.14	0.536981	1.60	0.017336	0.028117	17024.37	0.96	17112.56	2.34
152	808.43	0.509558	1.60	0.017334	0.027870	16208.14	1.10	16288.10	2.07
153	811.72	0.483122	1.60	0.017332	0.027916	15412.14	1.05	15486.36	2.22
154	815.01	0.458149	1.60	0.017339	0.028168	14661.34	1.02	14727.76	1.95
155	818.29	0.435234	1.60	0.017321	0.028225	13966.74	1.10	14027.76	1.96
156	821.58	0.414001	1.60	0.017344	0.028001	13323.97	1.13	13379.50	2.08
157	824.86	0.394990	1.60	0.017338	0.027787	12750.47	1.12	12800.70	1.87
158	828.14	0.377791	1.60	0.017345	0.028084	12219.67	1.09	12270.56	1.96
159	831.42	0.361910	1.60	0.017318	0.027941	11739.97	0.99	11786.36	1.86
160	834.70	0.347201	1.60	0.017330	0.027870	11295.00	0.84	11337.90	1.60
161	837.98	0.333472	1.60	0.017335	0.027849	10875.34	0.86	10916.36	2.09
162	841.26	0.320285	1.60	0.017342	0.027748	10475.57	1.08	10510.63	2.01
163	844.54	0.308059	1.60	0.017331	0.027922	10085.34	0.95	10121.96	2.09
164	847.81	0.295820	1.60	0.017334	0.027954	9701.80	0.96	9735.23	1.85
165	851.08	0.283508	1.60	0.017334	0.028094	9316.00	0.86	9345.03	1.93
166	854.36	0.271743	1.60	0.017335	0.027855	8942.74	0.88	8969.10	1.71
167	857.63	0.260070	1.60	0.017329	0.028180	8565.17	0.92	8591.56	1.86
168	860.90	0.248522	1.60	0.017328	0.027946	8195.57	0.85	8219.56	2.03
169	864.17	0.237150	1.60	0.017321	0.027723	7831.57	0.78	7853.36	2.08
170	867.43	0.226280	1.60	0.017342	0.027971	7477.47	0.81	7499.56	1.80
171	870.70	0.215776	1.60	0.017321	0.027650	7142.70	0.79	7160.96	1.63
172	873.97	0.205890	1.60	0.017325	0.027805	6826.27	0.79	6841.96	1.86
173	877.23	0.196752	1.60	0.017318	0.027663	6524.04	0.91	6541.76	1.62
174	880.49	0.188261	1.60	0.017345	0.027742	6249.74	0.95	6265.30	1.93
175	883.75	0.180740	1.60	0.017324	0.028147	6000.74	0.84	6015.36	1.83
176	887.01	0.173713	1.60	0.017340	0.027921	5768.40	0.87	5781.63	1.88
177	890.27	0.167171	1.60	0.017318	0.027718	5553.67	0.74	5564.50	1.90
178	893.53	0.161178	1.61	0.017322	0.027686	5352.90	0.80	5364.03	1.88
179	896.78	0.155410	1.61	0.017312	0.027755	5158.94	0.74	5170.36	1.98
180	900.04	0.000000	0.00	0.017340	0.027939	4980.64	0.77	4991.76	1.74
181	903.29	0.000000	0.00	0.017323	0.028189	4806.14	0.84	4819.63	1.78
182	906.54	0.000000	0.00	0.017326	0.027958	4635.10	0.74	4645.70	1.74
183	909.79	0.000000	0.00	0.017316	0.028118	4468.20	0.85	4478.30	1.88
184	913.04	0.000000	0.00	0.017326	0.027742	4304.94	0.82	4314.43	1.71
185	916.29	0.000000	0.00	0.017316	0.027883	4142.17	0.75	4151.56	1.53
186	919.53	0.000000	0.00	0.017334	0.027691	3985.47	0.87	3994.83	1.62
187	922.78	0.000000	0.00	0.017315	0.027913	3830.70	0.79	3837.30	1.71
188	926.02	0.000000	0.00	0.017332	0.027902	3674.44	0.80	3679.30	1.91
189	929.26	0.000000	0.00	0.017306	0.027906	3512.60	0.86	3519.30	1.60
190	932.50	0.000000	0.00	0.017327	0.027909	3345.64	0.68	3351.56	1.58
191	935.74	0.000000	0.00	0.017303	0.028016	3172.20	0.73	3177.76	1.84
192	938.97	0.000000	0.00	0.017322	0.027782	2997.27	0.70	3003.36	1.54
193	942.21	0.000000	0.00	0.017319	0.027577	2831.67	0.69	2839.16	1.83
194	945.44	0.000000	0.00	0.017319	0.027728	2686.44	0.83	2690.90	1.85
195	948.67	0.000000	0.00	0.017298	0.028004	2554.70	0.90	2560.50	1.58
196	951.90	0.000000	0.00	0.017311	0.027890	2432.47	0.81	2438.50	1.67
197	955.13	0.000000	0.00	0.017306	0.027791	2318.24	0.78	2321.56	1.78
198	958.36	0.000000	0.00	0.017317	0.027992	2209.64	0.88	2212.43	1.76
199	961.59	0.000000	0.00	0.017289	0.027641	2106.27	0.82	2111.16	1.37
200	964.81	0.000000	0.00	0.017304	0.028006	2008.77	0.74	2011.83	1.46
201	968.03	0.000000	0.00	0.017309	0.027709	1917.67	0.76	1921.76	1.66
202	971.25	0.000000	0.00	0.017322	0.027941	1829.80	0.89	1832.56	1.55
203	974.47	0.000000	0.00	0.017306	0.027849	1746.44	0.86	1748.63	1.83
204	977.69	0.000000	0.00	0.017311	0.027928	1663.80	0.92	1669.16	1.54
205	980.90	0.000000	0.00	0.017307	0.027984	1583.84	0.72	1583.10	1.76
206	984.12	0.000000	0.00	0.017302	0.027893	1506.94	0.80	1509.43	1.80
207	987.33	0.000000	0.00	0.017309	0.027716	1429.74	0.78	1434.23	1.73
208	990.54	0.000000	0.00	0.017315	0.027838	1351.87	0.78	1353.83	1.59
209	993.75	0.000000	0.00	0.017302	0.027986	1277.30	0.75	1279.03	1.77
210	996.96	0.000000	0.00	0.017326	0.027952	1202.34	0.89	1205.43	1.63
211	1000.16	0.000000	0.00	0.017306	0.027707	1128.57	0.79	1130.90	1.59
212	1003.37	0.000000	0.00	0.017312	0.027748	1055.37	0.78	1057.10	1.86
213	1006.57	0.000000	0.00	0.017304	0.027751	982.07	0.75	982.36	1.55
214	1009.77	0.000000	0.00	0.017320	0.027976	908.70	0.74	910.43	1.75
215	1012.97	0.000000	0.00	0.017307	0.028148	835.14	0.74	840.10	1.52
216	1016.16	0.000000	0.00	0.017317	0.027772	759.17	0.74	759.90	1.59
217	1019.36	0.000000	0.00	0.017315	0.027768	678.04	0.93	679.70	1.76
218	1022.55	0.000000	0.00	0.017317	0.027891	599.37	0.79	601.43	1.62
219	1025.74	0.000000	0.00	0.017312	0.027921	523.34	0.89	521.76	1.84
220	1028.93	0.000000	0.00	0.017316	0.027633	449.17	0.81	448.56	1.62
221	1032.12	0.000000	0.00	0.017295	0.027946	380.54	0.64	382.96	1.54
222	1035.31	0.000000	0.00	0.017310	0.028230	318.20	0.77	319.23	1.68
223	1038.49	0.000000	0.00	0.017304	0.028083	261.00	0.75	261.76	1.79
224	1041.67	0.000000	0.00	0.017314	0.028112	211.04	0.79	209.50	1.67
225	1044.85	0.000000	0.00	0.017304	0.028137	165.74	0.72	168.10	1.61
226	1048.03	0.000000	0.00	0.017326	0.027855	131.24	0.74	131.70	1.61
227	1051.21	0.000000	0.00	0.017317	0.027974	101.37	0.78	99.90	1.70
228	1054.38	0.000000	0.00	0.017305	0.027776	75.24	0.75	78.16	1.80
229	1057.55	0.000000	0.00	0.017311	0.027939	58.57	0.64	57.23	1.53
230	1060.72	0.000000	0.00	0.017325	0.027956	45.94	0.77	45.63	1.81
231	1063.89	0.000000	0.00	0.017299	0.027962	37.14	0.64	39.36	1.61
232	1067.06	0.000000	0.00	0.017324	0.028009	31.37	0.73	31.83	1.57
233	1070.22	0.000000	0.00	0.017311	0.027999	25.04	0.86	26.90	1.68
234	1073.39	0.000000	0.00	0.017306	0.027969	21.60	0.68	22.76	1.61
235	1076.55	0.000000	0.00	0.017303	0.027800	17.94	0.83	19.76	1.67
236	1079.71	0.000000	0.00	0.017317	0.027936	15.27	0.81	15.83	1.83
237	1082.86	0.000000	0.00	0.017292	0.028014	11.97	0.69	10.83	1.50
238	1086.02	0.000000	0.00	0.017313	0.028094	8.74	0.80	9.30	1.86
239	1089.17	0.000000	0.00	0.017314	0.028144	5.47	0.76	4.90	1.66
240	1092.32	0.000000	0.00	0.017326	0.027932	3.30	0.85	2.90	1.37
241	1095.47	0.000000	0.00	0.017310	0.027916	2.57	0.82	2.83	1.77
242	1098.62	0.000000	0.00	0.017320	0.027838	1.54	0.74	0.36	1.75
243	1101.76	0.000000	0.00	0.017322	0.027830	-1.10	0.76	2.56	1.54
244	1104.90	0.000000	0.00	0.017333	0.027786	0.00	0.76	-1.70	1.92
245	1108.04	0.000000	0.00	0.017310	0.027681	-1.46	0.69	-3.24	1.63
246	1111.18	0.000000	0.00	0.017327	0.027896	-2.96	0.74	-1.70	1.73
247	1114.32	0.000000	0.00	0.017332	0.028253	-1.73	0.86	-4.10	1.51
248	1117.45	0.000000	0.00	0.017337	0.027894	-2.63	0.75	-3.30	1.45
249	1120.58	0.000000	0.00	0.017325	0.028021	-3.26	0.90	-1.44	1.90
250	1123.71	0.000000	0.00	0.017353	0.027706	-3.73	0.83	-2.44	1.53
251	1126.84	0.000000	0.00	0.017355	0.027836	-3.90	0.85	-4.64	1.65
252	1129.97	0.000000	0.00	0.017361	0.027727	-4.50	0.77	-2.90	1.77
253	1133.09	0.000000	0.00	0.017384	0.027711	-3.73	0.75	-4.50	1.81
254	1136.21	0.000000	0.00	0.017478	0.027877	-4.60	0.83	-3.70	1.61
255	1139.33	0.000000	0.00	0.017901	0.029057	-5.26	0.81	-6.10	1.60
[END_OF_CALDATA]
