0.052781	0.051688	0.050873	0.050187	0.048752	0.047403	0.045310	0.040539	0.033409	0.026501
0.050475	0.049382	0.048656	0.048040	0.046770	0.045572	0.043667	0.039156	0.032289	0.025625
0.047468	0.046477	0.045834	0.045338	0.044265	0.043230	0.041511	0.037253	0.030756	0.024453
0.046039	0.045315	0.044865	0.044507	0.043621	0.042701	0.041104	0.036969	0.030613	0.024455
0.048514	0.048077	0.047817	0.047674	0.046984	0.046205	0.044663	0.040324	0.033569	0.026915
0.057370	0.057211	0.056499	0.056477	0.054440	0.053223	0.050424	0.045516	0.037339	0.030366
0.056899	0.057025	0.056263	0.056157	0.054162	0.052990	0.050212	0.045354	0.037213	0.030251
0.056419	0.056513	0.055776	0.055707	0.053792	0.052694	0.050013	0.045220	0.037121	0.030176
0.055748	0.055792	0.055082	0.055076	0.053284	0.052301	0.049732	0.045048	0.037004	0.030096
0.054396	0.054479	0.053864	0.053939	0.052346	0.051532	0.049160	0.044655	0.036740	0.029869
0.052781	0.052901	0.052357	0.052541	0.051140	0.050497	0.048296	0.044014	0.036261	0.029492
0.050475	0.050612	0.050173	0.050430	0.049240	0.048769	0.046790	0.042772	0.035318	0.028770
0.047468	0.047614	0.047238	0.047553	0.046578	0.046259	0.044500	0.040785	0.033761	0.027592
0.046039	0.046215	0.045906	0.046260	0.045374	0.045121	0.043523	0.039994	0.033215	0.027309
0.048514	0.048673	0.048348	0.048725	0.047794	0.047498	0.045818	0.042079	0.034932	0.028725
0.057370	0.056936	0.056562	0.056212	0.054739	0.053155	0.050658	0.045160	0.037325	0.029679
0.056899	0.057062	0.056841	0.056586	0.055350	0.053909	0.051523	0.046023	0.038108	0.030317
0.056419	0.056760	0.056687	0.056572	0.055562	0.054283	0.052019	0.046569	0.038627	0.030737
0.055748	0.056214	0.056291	0.056366	0.055579	0.054483	0.052409	0.047036	0.039077	0.031118
0.054396	0.055071	0.055372	0.055640	0.055188	0.054351	0.052531	0.047333	0.039434	0.031425
0.052781	0.053600	0.054032	0.054456	0.054261	0.053663	0.052077	0.047100	0.039344	0.031397
0.050475	0.051354	0.051877	0.052450	0.052472	0.052096	0.050762	0.046074	0.038614	0.030893
0.047468	0.048303	0.048840	0.049427	0.049597	0.049379	0.048270	0.043992	0.036990	0.029733
0.046039	0.046670	0.047102	0.047628	0.047738	0.047522	0.046509	0.042448	0.035843	0.028993
0.048514	0.048819	0.049011	0.049320	0.049168	0.048720	0.047474	0.043202	0.036268	0.029261
0.057370	0.057049	0.056399	0.056218	0.054604	0.053019	0.050466	0.045345	0.037729	0.028409
0.056899	0.057475	0.057154	0.057248	0.056050	0.054720	0.052337	0.047218	0.039403	0.029736
0.056419	0.057368	0.057300	0.057673	0.056832	0.055736	0.053560	0.048474	0.040563	0.030638
0.055748	0.056993	0.057204	0.057863	0.057380	0.056541	0.054589	0.049607	0.041634	0.031469
0.054396	0.056035	0.056552	0.057558	0.057532	0.057057	0.055444	0.050654	0.042682	0.032332
0.052781	0.054648	0.055387	0.056616	0.056940	0.056769	0.055443	0.050901	0.043061	0.032673
0.050475	0.052427	0.053296	0.054674	0.055287	0.055363	0.054339	0.050125	0.042577	0.032415
0.047468	0.049306	0.050156	0.051502	0.052226	0.052457	0.051675	0.047880	0.040847	0.031284
0.046039	0.047430	0.048045	0.049151	0.049686	0.049825	0.049064	0.045475	0.038905	0.029978
0.048514	0.049269	0.049432	0.050138	0.050130	0.049871	0.048729	0.044870	0.038051	0.029147
0.057370	0.057128	0.056258	0.056396	0.054598	0.053064	0.050184	0.045349	0.037526	0.028075
0.056899	0.057814	0.057428	0.058007	0.056774	0.055594	0.052954	0.048097	0.039971	0.029973
0.056419	0.057871	0.057865	0.058822	0.058063	0.057192	0.054787	0.049995	0.041702	0.031307
0.055748	0.057650	0.058006	0.059366	0.059086	0.058563	0.056423	0.051737	0.043330	0.032586
0.054396	0.056843	0.057637	0.059449	0.059761	0.059701	0.057967	0.053501	0.045059	0.033984
0.052781	0.055534	0.056609	0.058712	0.059475	0.059771	0.058415	0.054224	0.045888	0.034714
0.050475	0.053339	0.054581	0.056849	0.057952	0.058557	0.057524	0.053701	0.045673	0.034687
0.047468	0.050147	0.051355	0.053547	0.054734	0.055493	0.054737	0.051328	0.043875	0.033493
0.046039	0.048067	0.048884	0.050680	0.051521	0.052091	0.051267	0.048050	0.041141	0.031571
0.048514	0.049641	0.049827	0.051026	0.051089	0.051063	0.049758	0.046211	0.039101	0.029830
0.057370	0.056862	0.056576	0.056132	0.054647	0.053012	0.050680	0.045441	0.037358	0.027962
0.056899	0.057737	0.058080	0.058164	0.057398	0.056181	0.054151	0.048881	0.040415	0.030328
0.056419	0.057927	0.058732	0.059296	0.059091	0.058247	0.056520	0.051295	0.042607	0.032055
0.055748	0.057818	0.059086	0.060102	0.060489	0.060055	0.058685	0.053551	0.044685	0.033724
0.054396	0.057139	0.058925	0.060495	0.061593	0.061695	0.060823	0.055929	0.046965	0.035597
0.052781	0.055898	0.058010	0.059939	0.061559	0.062099	0.061649	0.057055	0.048186	0.036666
0.050475	0.053737	0.056016	0.058155	0.060146	0.061035	0.060948	0.056746	0.048194	0.036856
0.047468	0.050503	0.052694	0.054767	0.056812	0.057843	0.058007	0.054258	0.046334	0.035622
0.046039	0.048277	0.049932	0.051510	0.053038	0.053799	0.053777	0.050238	0.042939	0.033164
0.048514	0.049655	0.050513	0.051333	0.051907	0.051937	0.051278	0.047357	0.039945	0.030584
0.057370	0.057275	0.056489	0.056288	0.054426	0.053125	0.050371	0.045479	0.037213	0.029509
0.056899	0.058282	0.058196	0.058620	0.057537	0.056709	0.054289	0.049361	0.040663	0.032255
0.056419	0.058554	0.058990	0.059936	0.059473	0.059080	0.056981	0.052124	0.043157	0.034288
0.055748	0.058530	0.059461	0.060935	0.061112	0.061181	0.059438	0.054714	0.045538	0.036269
0.054396	0.057924	0.059443	0.061526	0.062492	0.063160	0.061946	0.057494	0.048193	0.038542
0.052781	0.056721	0.058607	0.061085	0.062630	0.063772	0.063016	0.058906	0.049676	0.039909
0.050475	0.054554	0.056652	0.059347	0.061299	0.062819	0.062462	0.058753	0.049844	0.040249
0.047468	0.051270	0.053276	0.055883	0.057905	0.059540	0.059463	0.056199	0.047945	0.038937
0.046039	0.048914	0.050332	0.052356	0.053781	0.055033	0.054766	0.051676	0.044107	0.035926
0.048514	0.050149	0.050693	0.051854	0.052193	0.052640	0.051644	0.048119	0.040482	0.032809
0.057370	0.057242	0.056771	0.056165	0.054469	0.053241	0.050580	0.045228	0.037561	0.029157
0.056899	0.058284	0.058555	0.058584	0.057701	0.056964	0.054651	0.049241	0.041158	0.032073
0.056419	0.058582	0.059406	0.059976	0.059729	0.059445	0.057468	0.052101	0.043774	0.034219
0.055748	0.058579	0.059941	0.061033	0.061452	0.061653	0.060052	0.054799	0.046278	0.036309
0.054396	0.058000	0.059957	0.061692	0.062924	0.063749	0.062708	0.057699	0.049085	0.038688
0.052781	0.056807	0.059148	0.061294	0.063118	0.064441	0.063877	0.059197	0.050671	0.040128
0.050475	0.054647	0.057187	0.059575	0.061815	0.063521	0.063373	0.059108	0.050892	0.040544
0.047468	0.051358	0.053783	0.056103	0.058395	0.060206	0.060336	0.056536	0.048956	0.039218
0.046039	0.048971	0.050764	0.052490	0.054137	0.055550	0.055454	0.051870	0.044917	0.036134
0.048514	0.050170	0.051037	0.051863	0.052398	0.052948	0.052099	0.048087	0.041047	0.032697
