# Example data set collected in the Baltic Sea from RV Aranda
#
# ID: 576
# Mission: SUPREMO12-2
# Location: Western Gulf of Finland
# Latitude: 59.9068333333
# Longitude:  24.5968
# Date, Time: 7/17/2012, 9:20:00 AM 
# Secchi Depth, [m]: 5
# Air Temperature, [degC]: 15.5
# Sea Temperature, [degC]: n. a.
# Wind Speed, [m/s]: 5.4
# Wind Direction, [deg]: 243.5
# Depth, [m]: 38
# 
"Wavelength, [nm]","Sky Radiance, [mW/(m^2 nm sr)]","Upwelling Radiance, [mW/(m^2 nm sr)]","Downwelling Irradiance, [mW/(m^2 nm)]"
849,3.8768580956612477,0.28513076530466924,565.4726683962753
850,3.85711726198246,0.2837063542913359,564.063114283548
851,3.8373764283036715,0.28228194327800255,562.6535601708207
852,3.815661286378828,0.2804199678754885,559.1621255322199
853,3.7931000123485257,0.27837046487760975,554.778456382523
854,3.770538738318223,0.27632096187973104,550.3947872328262
855,3.7430346263679435,0.2747731752995469,547.8484117533027
856,3.708116257537641,0.27397796334591057,548.0579767790603
857,3.673197888707339,0.2731827513922742,548.2675418048178
858,3.6410782272836495,0.27247609471936346,548.600433468967
859,3.6341469325200135,0.2725664355729998,550.043264878664
860,3.627215637756377,0.27265677642663616,551.486096288361
861,3.6202843429927407,0.27274711728027257,552.9289276980579
862,3.614676558498192,0.27218582153900134,552.4559846415775
863,3.6093996515709192,0.2714616166490013,551.5040979685472
864,3.604122744643646,0.27073741175900135,550.5522112955169
865,3.5978622424875892,0.27006523412400113,549.5384311141535
866,3.590618145102741,0.26944508374400117,548.4627574244565
867,3.5833740477178924,0.26882493336400115,547.3870837347597
868,3.5743507672506367,0.26786067862103474,546.330422602699
869,3.5582107544536674,0.2655200064261863,545.3498117011837
870,3.542070741656698,0.2631793342313379,544.3692007996685
871,3.5259307288597284,0.2608386620364894,543.3885898981534
872,3.512148167458208,0.2605403980831819,543.6172447330902
873,3.498627545100632,0.2604690683789395,543.9802624276357
874,3.485106922743056,0.26039773867469707,544.3432801221811
875,3.470415250463666,0.2592763187735489,544.7553266005447
876,3.454942878236393,0.2574548387411246,545.2000589347871
877,3.43947050600912,0.25563335870870035,545.6447912690295
878,3.4233418240891242,0.2538710575168212,545.4819065882757
879,3.405681752886094,0.2522468402862152,543.9012488725181
880,3.388021681683064,0.2506226230556092,542.3205911567605
881,3.370361610480034,0.24899840582500313,540.739933441003
882,3.367728128498187,0.24816106350863798,539.0997095134275
883,3.365094646516369,0.24732372119227436,537.4594855858517
884,3.3624611645345506,0.24648637887591077,535.819261658276
885,3.3277326023667633,0.24392521747400656,534.9434736935162
886,3.2792490058334294,0.24062527646400653,534.3953011413951
887,3.2307654093000955,0.23732533545400647,533.8471285892738
888,3.199600640016374,0.23508684101466792,531.901788624917
889,3.194414111607283,0.2344405164313346,527.8606975421897
890,3.1892275831981918,0.23379419184800124,523.8196064594623
891,3.17844551896739,0.23272157938928212,519.619552332223
892,3.117303632340118,0.2278123760520095,513.9888308043443
893,3.056161745712847,0.22290317271473686,508.3581092764656
894,2.995019859085575,0.21799396937746424,502.7273877485869
895,2.9254947075977187,0.21177895096480093,491.1662481964806
896,2.8538737398946896,0.2052374787832859,478.122504138299
897,2.782252772191661,0.1986960066017709,465.0787600801175
898,2.703747691808356,0.1913129372343501,451.6779663489068
899,2.618358498744718,0.18308827068101666,437.92012294466423
900,2.532969305681081,0.1748636041276832,424.1622795404216
